Listing_Title,Listing_Location,Listing_Price_CAD,Mileage_KM,Description,Listing_Url
2020 Toyota Corolla Hybrid LE,Kelowna,30500.00,46136,"Hybrid, One Owner Okanagan Local, Heated Front Seats, Leather, Backup Camera. This lightly driven, well cared for, one owner 2020 Toyota Corolla Hybrid LE edition was purchased brand new in Penticton ...",https://www.kijiji.ca/v-cars-trucks/kelowna/2020-toyota-corolla-hybrid-le/m7787126
2020 Toyota Corolla SE,Lethbridge,27900.00,83614,All vehicles sold at K1Z Auto Sales will receive a complete inspection as well as a Carfax upon request. We provide Excellent service and communication and offer commission free sales. At K1Z Auto ...,https://www.kijiji.ca/v-cars-trucks/lethbridge/2020-toyota-corolla-se/m7912160
 2020 Toyota Corolla LE,Burnaby/New Westminster,20988.00,62531,"Power locks/windows/mirrors, backup camera, steering wheel media controls, Bluetooth, AM/FM radio, Apple CarPlay, AUX/USB input, Air Conditioning, front heated seats, lane departure alert with ...",https://www.kijiji.ca/v-cars-trucks/burnaby-new-westminster/2020-toyota-corolla-le/m7908477
 2020 Toyota Corolla LE *HEATED SEATS*,Kitchener / Waterloo,22950.00,96202,"HEATED SEATS, BLUETOOTH, BACK-UP CAMERA, APPLE CARPLAY, LOADED! Toyota Safety Sense includes: Pre-Collision System with Pedestrian Detection, Lane Departure Alert with Steering Assist, Dynamic Radar ...",https://www.kijiji.ca/v-cars-trucks/kitchener-waterloo/2020-toyota-corolla-le-heated-seats/m8004928
2020 TOYOTA COROLLA L BLUETOOTH*CAMERA RECUL*DEMARREUR DISTANCE*,Laval / North Shore,21895.00,65976,PRIX ET QUALITÉ IMBATTABLE venez découvrir notre TOYOTACOROLLA2020L BLUETOOTH CAMERA RECUL DEMARREUR DISTANCE d'occasion. Engine: 4 L/100Km City: 8.1 L/100Km Hwy: 6.3 Safety Equipment Système de ...,https://www.kijiji.ca/v-cars-trucks/laval-rive-nord/2020-toyota-corolla-l-bluetooth-camera-recul-demarreur-distance/m7651304
"2020 Toyota Corolla XSE, A/C, CUIR, NAVI, TOIT, BLUETOOTH UN PRO",City of Montréal,25990.00,54871,"TOYOTA COROLLA XSE 2020, UN SEUL PROPRIÉTAIRE! AUCUN ACCIDENT ! A/C, GROUPE ÉLECTRIQUE, CAMÉRA DE RECUL, SIÈGES AVANT CHAUFFANTS EN CUIR, NAVIGATION, TOIT OUVRANT, PUSHSTART, BLUETOOTH ET PLUS ! ...",https://www.kijiji.ca/v-cars-trucks/ville-de-montreal/2020-toyota-corolla-xse-a-c-cuir-navi-toit-bluetooth-un-pro/m7865346
"2020 Toyota Corolla SE Sunroof, Backup Camera, Heated Front Seat",Calgary,24995.00,113339,"Check out this 2020 Toyota Corolla SE in Super White with black fabric interior. This FWD sedan comes equipped with the SE Upgrade Package, a 2.0L 4-Cylinder 16V DOHC engine and Automatic CVT ...",https://www.kijiji.ca/v-cars-trucks/calgary/2020-toyota-corolla-se-sunroof-backup-camera-heated-front-seat/m7063042
2020 Toyota Corolla LE,Longueuil / South Shore,22495.00,32380,"2020 Toyota Corolla LE Automatique * VISITE SUR RENDEZ-VOUS SEULEMENT * Livraison partout au Québec possible ** Tous les échanges sont acceptés, Autos, Camions, VUS, VTT, Bateaux, Remorques ETC ! ** ...",https://www.kijiji.ca/v-cars-trucks/longueuil-rive-sud/2020-toyota-corolla-le/m7937153
 2020 Toyota Corolla LE 1.8L FWD,Winnipeg,28699.00,11560,"Why Shop at McNaught Auto Outlet? Our 150+ Certified inspection leaves you confident knowing your vehicle comes with a 5,000 km or 90 day (whichever comes first) Warranty! Your vehicle will also ...",https://www.kijiji.ca/v-cars-trucks/winnipeg/2020-toyota-corolla-le-1-8l-fwd/m7170454
2020 Toyota Corolla Hatchback BLUETOOTH   CAMERA   LANE ASSIST,,22999.00,83430,,https://www.kijijiautos.ca/cars/toyota/corolla/automatic/?utm_source=kijiji&utm_medium=referral&utm_content=web_ResultsSearch&utm_campaign=xpromo_srplisting_delr_priceBadge#vip=29507180
2020 Toyota Corolla Hatchback BLUETOOTH   CAMERA,Oakville / Halton Region,22499.00,82663,"This 2020 Toyota Corolla Hatchback is powered by the 2.0L 4cyl engine and paired with a Front Wheel Drive drivetrain! The black interior features cloth seats, push-to-start ignition, cruise control, ...",https://www.kijiji.ca/v-cars-trucks/oakville-halton-region/2020-toyota-corolla-hatchback-bluetooth-camera/m6614405
2020 Toyota Corolla Hatchback HATCHBACK   CAMERA   BLUETOOTH,Oakville / Halton Region,22999.00,81977,"This 2020 Toyota Corolla Hatchback is powered by the 2.0L 4cyl engine and paired with a Front Wheel Drive drivetrain! The grey interior features cloth seats, push-to-start ignition, cruise control, ...",https://www.kijiji.ca/v-cars-trucks/oakville-halton-region/2020-toyota-corolla-hatchback-hatchback-camera-bluetooth/m6614130
 2020 Toyota Corolla - REVERSE CAM - TECH FEATURES,Oakville / Halton Region,22988.00,42000,Limited Time Offer – Financing at 7.99% - 6 Months Payment Deferral – $0 Down Payment - Private Viewings Available - By Appointment Only - Online Purchase and FREE Delivery Available – Curbside Pick ...,https://www.kijiji.ca/v-cars-trucks/oakville-halton-region/2020-toyota-corolla-reverse-cam-tech-features/m7903466
2020 Toyota Corolla LE| Rear Cam| Sunroof| Blind Spot| Lane Assi,Barrie,22995.00,88322,"Introducing the 2020 Toyota Corolla LE, this vehicle comes loaded with the following features: Reverse Camera, Blind Spot, Lane Assist, Cruise Control, Forward Collision Warning, Push Start, ...",https://www.kijiji.ca/v-cars-trucks/barrie/2020-toyota-corolla-le-rear-cam-sunroof-blind-spot-lane-assi/m6024347
2020 Toyota Corolla LE| Rear Cam| Heated Seats| Carplay| Blind S,Barrie,24995.00,72335,"Introducing the 2020 Toyota Corolla LE, this vehicle comes loaded with the following features: Reverse Camera, Cruise Control, Blind Spot, Lane Assist, Electronic Parking Brake, Forward Collision ...",https://www.kijiji.ca/v-cars-trucks/barrie/2020-toyota-corolla-le-rear-cam-heated-seats-carplay-blind-s/m7195012
2020 Toyota Corolla LE,Longueuil / South Shore,22988.00,47577,"Offrez vous les avantages d’un véhicule soigneusement inspecté en 125 points par l’un de nos techniciens Balance de garantie du manufacturier Votre véhicule nous intéresse, obtenez le maximum pour ...",https://www.kijiji.ca/v-cars-trucks/longueuil-rive-sud/2020-toyota-corolla-le/m7900346
2020 Toyota Corolla LE Carplay|BLIS|Lane Assist,Kitchener / Waterloo,23777.00,42630,"Elevate your daily commute with the 2020 Toyota Corolla LE, a compact sedan that seamlessly blends style, comfort, and cutting-edge technology. This meticulously designed vehicle offers an ...",https://www.kijiji.ca/v-cars-trucks/kitchener-waterloo/2020-toyota-corolla-le-carplay-blis-lane-assist/m7578891
2020 Toyota Corolla LE Carplay|Heated Seats|Blind Spot,Kitchener / Waterloo,22499.00,113200,"Embark on a driving experience like never before with the 2020 Toyota Corolla LE, a perfect blend of style, comfort, and cutting-edge technology. This sedan not only redefines your commute but ...",https://www.kijiji.ca/v-cars-trucks/kitchener-waterloo/2020-toyota-corolla-le-carplay-heated-seats-blind-spot/m7578882
2020 Toyota Corolla L LE MAGS CAMERA DE RECUL A/C BLUETOOTH CARP,Lanaudière,19885.00,81995,"TOYOTA COROLLA LE 2020 **JAMAIS ACCIDENTÉ** SIÈGES CHAUFFANTS, CAMÉRA DE RECUL, MONITEUR D'ANGLE MORT, APPLE CARPLAY, BLUETOOTH, SYSTEME PRÉ-COLLISION, RÉGULATEUR DE VITESSE RADAR, AUCUN ...",https://www.kijiji.ca/v-cars-trucks/lanaudiere/2020-toyota-corolla-l-le-mags-camera-de-recul-a-c-bluetooth-carp/m7890977
2020 Toyota Corolla XSE Cuir/Tissus Toit Ouvrant Navigation Mags,Shawinigan,23995.00,105568,"La Toyota Camry XSE incarne le mariage entre style, performances et technologie. Que ce soit pour les trajets quotidiens ou les escapades sur la route, la Camry XSE offre une expérience de conduite ...",https://www.kijiji.ca/v-cars-trucks/shawinigan/2020-toyota-corolla-xse-cuir-tissus-toit-ouvrant-navigation-mags/m7565162
2020 Toyota Corolla LE,Kamloops,24898.00,37787,"This low km Corolla LE was sold originally here at Hilltop and has a clean car fax along with new all weather tires, snowflake rated. Offered in a Celestite exterior with a black cloth interior ...",https://www.kijiji.ca/v-cars-trucks/kamloops/2020-toyota-corolla-le/m7571618
 2020 Toyota Corolla SE CVT*AllPwrOpti*HtdSeats*Camera*Cruise*Wa,City of Toronto,23888.00,31000,"Our Indoor Facility Is Located At 30 Beverly Hills Dr , North York, ON M3L 1A1 * Off Site Franchise Dealer Inspections Are Allowed & Permitted . International Student/Work Permit Or PR Residents ...",https://www.kijiji.ca/v-cars-trucks/city-of-toronto/2020-toyota-corolla-se-cvt-allpwropti-htdseats-camera-cruise-wa/m7371102
 2020 Toyota Corolla LE,Kelowna,,52880,Engine: 4,https://www.kijiji.ca/v-cars-trucks/kelowna/2020-toyota-corolla-le/m5634580
Toyota Corolla LE 2020  Noir,Magog,23795.00,41000,"Toyota Corolla LE 2020 Noir 41 000 KM seulement, intérieur noir, moteur de 1,8 litres, transmission CVT à 6 rapports, Garantie groupe motopropulseur 100 000 km ou 26-08-2025, caméra de recul, volant ...",https://www.kijiji.ca/v-cars-trucks/sherbrooke-qc/toyota-corolla-le-2020-noir/1682474283
2020 Toyota Corolla Hatchback Base,Kingston,25888.00,74627,"ONE OWNER & UNDER 100,000 KM'S!! This 2020 Toyota Corolla Hatchback Base comes equipped with: --> Push Button Start --> 8 inch Touchscreen with Apple CarPlay/ Android Auto --> Lane-Keeping Assist --> ...",https://www.kijiji.ca/v-cars-trucks/kingston-on/2020-toyota-corolla-hatchback-base/m7366121
2020 SXE Toyota Corolla,Calgary,26900.00,112785,"Fully loaded SXE with sunroof, heated seats front and back, heated mirrors, heated steering wheel. Has winter tires on it right now. Has had one accident but fully fixed and have the papers on what ...",https://www.kijiji.ca/v-cars-trucks/calgary/2020-sxe-toyota-corolla/1681955663
Toyota Corolla LE 2020,Longueuil / South Shore,23771.00,36355,"Toyota Corolla LE 2020 Sièges chauffants Air climatisé Aide au maintien de la voie Apple car play / android auto d'autres options. Auto certifiée, carfax disponible sur place, financement disponible ...",https://www.kijiji.ca/v-cars-trucks/longueuil-rive-sud/toyota-corolla-le-2020/1681497703
2020 Toyota Corolla LE Upgrade,Lethbridge,23500.00,106000,"Selling my 2020 toyota corolla LE upgrade. Very neat and clean car No accidanta, no damages or any other complaints 106,000 kmz Asking 23500",https://www.kijiji.ca/v-cars-trucks/lethbridge/2020-toyota-corolla-le-upgrade/1681204612
Toyota Corolla 2020 LE,Magog,21500.00,99650,Toyota Corolla 2020 LE Hitch Presentement sur mag d'hiver avec Nokian HK à clous. Il possède l'antidote TAG Jantes d'été avec pneus d'été usées. 99 500km Femme propriétaire Vente entre particulier. ...,https://www.kijiji.ca/v-cars-trucks/sherbrooke-qc/toyota-corolla-2020-le/1680639241
"Toyota Corolla LE 2020 - $29,000 (Vancouver)",Vancouver,29000.00,39880,"Toyota Corolla LE 2020 in excellent condition. Single owner. No accidents. Low mileage (only 39,880km). - Keyless Entry - Automatic Transmission - Rear View Camera - Heated Seats - Heated Steering ...",https://www.kijiji.ca/v-cars-trucks/vancouver-downtown-west-end/toyota-corolla-le-2020-29-000-vancouver/1667440728
2020 Toyota Corolla LE,Moncton,24000.00,106650,"Excellent condition. 106,650 km. Full transferrable warranty added when purchased at 95,000 km. Purchased in April to replace another Corolla totaled in accident - had new hybrid on order since ...",https://www.kijiji.ca/v-cars-trucks/moncton/2020-toyota-corolla-le/m7287795
